id,title,cuisine,difficulty,total_time,variant_type,protein_type,base_recipe,tags,issues
1a7bd3bd-5a1b-4a0a-a220-7410b460f0c4,Whole Wheat Ravioli with Paneer & Creamy Mushroom Oat Sauce Recipe,indian,hard,70,standard,vegetarian,Whole Wheat Ravioli with Paneer & Creamy Mushroom Oat Sauce Recipe,indian|main|spicy|savory|vegetarian|nut_free|halal,quick_keyword_but_long_total_time
d636f483-cccf-4e5d-a7f2-cad99d06a7f3,Amritsari Gobi Matar Recipe (Punjabi Style Creamy Cauliflower and Peas Curry),indian,hard,71,standard,vegetarian,Amritsari Gobi Matar Recipe (Punjabi Creamy Cauliflower and Peas Curry),indian|curry|north_indian|main|spicy|savory|vegetarian|gluten_free|halal,quick_keyword_but_long_total_time
b14d9d64-bc8f-4eef-a9d6-3579f049fd6d,Oriya Special Dalma Recipe - Lentils Cooked With Vegetables & Raw Papaya,indian,hard,73,standard,vegetarian,Oriya Special Dalma Recipe - Lentils Cooked With Vegetables & Raw Papaya,indian|main|spicy|savory|non-veg|nut_free|halal,quick_keyword_but_long_total_time
ce149995-5882-4eee-9c80-7870099004b0,Awadh Style Bakarkhani Roti Recipe ( Thick Spiced Flatbread Recipe ),indian,hard,75,standard,vegetarian,Awadh Bakarkhani Roti Recipe ( Thick Spiced Flatbread Recipe ),indian|bread|north_indian|main|sweet|savory|vegetarian|halal,quick_keyword_but_long_total_time
985ff426-1da2-48d7-8419-4d00166ff337,Baked Cheesy Rigati Pasta Recipe With Roasted Veggies,indian,hard,75,standard,non_veg,Baked Cheesy Rigati Pasta Recipe With Roasted Veggies,indian|main|spicy|sweet|savory|non-veg|nut_free|halal,quick_keyword_but_long_total_time
e6408de4-00f6-4465-b450-5d6cc9dbec6d,Bihari Style Kadhi Badi Recipe,indian,hard,75,standard,vegetarian,Bihari Kadhi Badi Recipe,indian|main|spicy|sour|savory|vegetarian|nut_free|halal,quick_keyword_but_long_total_time
6efc3b10-e111-46b7-98bd-3a1622c02a3b,Bisi Bele Bath Recipe - A Spicy Mixed Vegetable Sambar Rice,indian,hard,75,standard,vegetarian,Bisi Bele Bath Recipe - A Spicy Mixed Vegetable Sambar Rice,indian|rice|south_indian|main|spicy|sweet|sour|savory|vegetarian|gluten_free|nut_free|halal,quick_keyword_but_long_total_time
6fb8125a-45b2-4d12-8fe5-69035d4adf0b,Cheesy Chicken Tikka Recipe,indian,hard,75,standard,non_veg,Cheesy Chicken Tikka Recipe,indian|main|spicy|sour|savory|non-veg|nut_free|halal,quick_keyword_but_long_total_time
0b47b00b-9551-4be6-9cdb-9b87a358c306,Chettinad Style Potato Kara Kuzhambu Recipe,indian,hard,75,standard,vegetarian,Chettinad Potato Kara Kuzhambu Recipe,indian|main|south_indian|spicy|sour|savory|non-veg|gluten_free|dairy_free|nut_free,quick_keyword_but_long_total_time
58cf811d-c402-4bae-bf10-55ea8d32863a,Dal And Vegetable Kebab Recipe,indian,hard,75,standard,vegetarian,Dal And Vegetable Kebab Recipe,indian|main|spicy|sour|savory|vegan|dairy_free|nut_free|halal,quick_keyword_but_long_total_time
cf0663a1-826d-4dee-bc10-44ebbe5978ba,Eggless Mango Cake Recipe,indian,hard,75,standard,non_veg,Eggless Mango Cake Recipe,indian|main|sweet|sour|savory|non-veg|nut_free|halal,quick_keyword_but_long_total_time
96ad510c-491b-48c9-8bb6-70c493cdbf70,Eggless Sugarless Oats And Nuts Cookie Recipe,indian,hard,75,standard,non_veg,Eggless Sugarless Oats And Nuts Cookie Recipe,indian|main|sweet|sour|savory|non-veg|halal,quick_keyword_but_long_total_time
2bb70722-f232-4a0f-88aa-e401d3d74aea,Eggless Whole Wheat Banana Bread Recipe-Vegan Options,indian,medium,75,standard,non_veg,Eggless Whole Wheat Banana Bread Recipe-Vegan Options,indian|main|sweet|savory|non-veg|nut_free|halal,quick_keyword_but_long_total_time
c4c278a2-42cd-43ed-a2fb-50059ffd6967,Foxtail Millet Kheer Recipe (Millet Pudding With Saffron & Nuts),indian,medium,75,standard,vegetarian,Foxtail Millet Kheer Recipe (Millet Pudding With Saffron & Nuts),indian|dessert|south_indian|sweet|savory|vegetarian|gluten_free|halal,quick_keyword_but_long_total_time
d32060a6-eeea-4524-b44e-aa8130f18f13,Gond Ke Ladoo Recipe - Edible Gum Ladoo,indian,hard,75,standard,vegetarian,Gond Ke Ladoo Recipe - Edible Gum Ladoo,indian|main|north_indian|sweet|savory|vegetarian|halal,quick_keyword_but_long_total_time
a3904640-e967-4f65-832e-bf2f2521de5c,Haleem Kebab Recipe,indian,hard,75,standard,vegetarian,Haleem Kebab Recipe,indian|main|north_indian|spicy|savory|non-veg|nut_free|halal,quick_keyword_but_long_total_time
06a11227-ddda-4413-a2f0-72ecfd5e9eb6,High Protein Broccoli & Coriander Loaf Recipe,indian,medium,75,standard,vegetarian,High Protein Broccoli & Coriander Loaf Recipe,indian|main|sour|savory|non-veg|nut_free|halal,quick_keyword_but_long_total_time
5fa8b23b-b0f6-4fb7-b1ab-14c6d11236ce,Irish Cream Bundt Cake Recipe,indian,medium,75,standard,vegetarian,Irish Cream Bundt Cake Recipe,indian|main|sweet|savory|non-veg|nut_free|halal,quick_keyword_but_long_total_time
211def43-b435-4fc5-b3fb-a209941872fb,Jackfruit Idli Recipe - Pansu Idli,indian,hard,75,standard,vegetarian,Jackfruit Idli Recipe - Pansu Idli,indian|main|south_indian|sweet|savory|vegetarian|gluten_free|nut_free|halal,quick_keyword_but_long_total_time
68623ef2-7149-4e63-ad48-13637fe9be6f,Karnataka Style Obbattu Saaru Recipe - Sweet & Spicy Rasam Recipe,indian,hard,75,standard,vegetarian,Karnataka Obbattu Saaru Recipe - Sweet & Spicy Rasam Recipe,indian|dessert|south_indian|spicy|sweet|sour|savory|vegetarian|gluten_free|nut_free|halal,quick_keyword_but_long_total_time
2bb58d85-2d0a-4a1f-98e4-2146297d8603,Kasuri Malai Murgh Tikka Recipe,indian,hard,75,standard,vegetarian,Kasuri Malai Murgh Tikka Recipe,indian|main|north_indian|spicy|sour|savory|non-veg|halal,quick_keyword_but_long_total_time
be3f400c-a07a-4e96-b301-467fb3218e5a,Mexican Vegetarian Burrito Bowl Recipe,indian,hard,75,standard,vegetarian,Mexican Vegetarian Burrito Bowl Recipe,indian|main|spicy|sour|savory|vegetarian|gluten_free|nut_free|halal,quick_keyword_but_long_total_time
e73a570b-dfeb-4049-9c66-6d045806ec17,"Oats, Cranberry And Walnut Bread Recipe",indian,hard,75,standard,vegetarian,"Oats, Cranberry And Walnut Bread Recipe",indian|main|sweet|sour|savory|non-veg|halal,quick_keyword_but_long_total_time
2d7da9b7-d73f-4a83-8d52-cd8e9db1229c,Paneer In Lemon Honey Sauce Recipe,indian,medium,75,standard,vegetarian,Paneer In Lemon Honey Sauce Recipe,indian|main|spicy|sweet|sour|savory|vegetarian|gluten_free|nut_free|halal,quick_keyword_but_long_total_time
d0412b29-a96d-4967-84fb-07ff0ba6663e,Parsi Style Vegetable Dhansak Recipe- Parsi Vegetable Dal,indian,hard,75,standard,vegetarian,Parsi Vegetable Dhansak Recipe- Parsi Vegetable Dal,indian|main|spicy|sour|savory|non-veg|gluten_free|nut_free|halal,quick_keyword_but_long_total_time
75024883-f779-487a-8d4a-0ab5f87e5bb3,Pav Bhaji Pizza Recipe,indian,hard,75,standard,vegetarian,Pav Bhaji Pizza Recipe,indian|main|spicy|sour|savory|vegetarian|nut_free|halal,quick_keyword_but_long_total_time
0538aa87-ee51-410a-97bf-1b48b4d72a22,Pineapple Mawa Delight Recipe,indian,medium,75,standard,vegetarian,Pineapple Mawa Delight Recipe,indian|main|sweet|savory|vegetarian|gluten_free|halal,quick_keyword_but_long_total_time
4ae9f372-2863-4555-bd5e-f3fea73260c7,Pizza Pinwheels Recipe,indian,hard,75,standard,vegetarian,Pizza Pinwheels Recipe,indian|main|spicy|sweet|savory|vegetarian|nut_free|halal,quick_keyword_but_long_total_time
28d5f2c5-2677-4eed-9a37-3dc7be70ffa2,Raw Jackfruit Biryani Recipe - Kathal Biryani,indian,hard,75,standard,vegetarian,Raw Jackfruit Biryani Recipe - Kathal Biryani,indian|rice|main|spicy|sour|savory|vegetarian|halal,quick_keyword_but_long_total_time
3b0d9644-83bb-4bcf-ac5b-28ad8ab0652b,Roasted Eggplant Parmigiana Recipe,indian,hard,75,standard,non_veg,Roasted Eggplant Parmigiana Recipe,indian|main|spicy|savory|non-veg|nut_free|halal,quick_keyword_but_long_total_time
7669a5ab-531c-479b-8046-521c35f5b660,Roasted Tomato & Tortellini Soup Recipe,indian,hard,75,standard,vegetarian,Roasted Tomato & Tortellini Soup Recipe,indian|main|spicy|sweet|savory|vegetarian|nut_free|halal,quick_keyword_but_long_total_time
230cbbf4-9dd2-4ac4-96e9-b078191a0aa8,Shrimp Spinach Cheese Swirl Recipe,indian,hard,75,standard,vegetarian,Shrimp Spinach Cheese Swirl Recipe,indian|main|spicy|savory|non-veg|gluten_free|nut_free|halal,quick_keyword_but_long_total_time
9d37da85-20cd-4cd5-8fd0-fdd1268ddf90,"Stuffed Pita Recipe With Tandoori Mayo Chickpeas, Pickled Onions and Vegetables",indian,hard,75,standard,vegetarian,"Stuffed Pita Recipe With Tandoori Mayo Chickpeas, Pickled Onions and Vegetables",indian|side|spicy|sour|savory|vegetarian|nut_free|halal,quick_keyword_but_long_total_time
124371db-ff33-48d2-a0bb-2a90b60a2bf7,Tamil Nadu Style Dal Masala Vada with Cabbage Recipe,indian,medium,75,standard,vegetarian,Tamil Nadu Dal Masala Vada with Cabbage Recipe,indian|curry|south_indian|main|spicy|savory|vegan|dairy_free|nut_free|halal,quick_keyword_but_long_total_time
aaa11d60-16ff-422c-a000-755d13f56ad1,Vermicelli Kunafa Recipe With Paneer & Cream Filling,indian,hard,75,standard,vegetarian,Vermicelli Kunafa Recipe With Paneer & Cream Filling,indian|main|sweet|sour|savory|vegetarian|halal,quick_keyword_but_long_total_time
455f7547-f56c-4711-be39-034944cafd25,Oats Chivda Recipe- Oats Poha Mixture- No Onion No Garlic,indian,hard,79,standard,vegetarian,Oats Chivda Recipe- Oats Poha Mixture- No Onion No Garlic,indian|main|spicy|sweet|savory|vegan|gluten_free|dairy_free|halal,quick_keyword_but_long_total_time
e4ba63f2-c276-4247-ab96-bbcaaef6eb94,Badam Halwa Recipe - Delicious Almond Halwa With Khoya,indian,medium,80,standard,vegetarian,Badam Halwa Recipe - Delicious Almond Halwa With Khoya,indian|dessert|sweet|savory|vegetarian|gluten_free|halal,quick_keyword_but_long_total_time
b0bbd5f1-28f6-4b4f-a90d-844256ee85ac,Baked Whole Wheat Masala Baati Recipe (Healthy Rajasthani Spiced Wheat Dumplings),indian,hard,80,standard,vegetarian,Baked Whole Wheat Masala Baati Recipe (Healthy Rajasthani Spiced Wheat Dumplings),indian|curry|main|spicy|sour|savory|vegetarian|nut_free|halal,quick_keyword_but_long_total_time
12693498-873b-4490-9127-87c60ff600be,Cauliflower Kurma (Tamil Nadu Restaurant Style Cauliflower Chops) Recipe,indian,hard,80,standard,vegetarian,Cauliflower Kurma (Tamil Nadu Restaurant Cauliflower Chops) Recipe,indian|main|south_indian|spicy|savory|vegan|dairy_free|halal,quick_keyword_but_long_total_time
76e9cd20-ffb7-42e7-87dd-5fcad3ddcb02,Chinese Chicken Sweet Corn Soup Recipe,indian,medium,80,standard,non_veg,Chinese Chicken Sweet Corn Soup Recipe,indian|dessert|spicy|sweet|savory|non-veg|dairy_free|nut_free|halal,quick_keyword_but_long_total_time
42321381-c05a-4262-a86d-3d79b5857df7,Chocolate Nutella Lava Cookies Recipe,indian,medium,80,standard,vegetarian,Chocolate Nutella Lava Cookies Recipe,indian|main|sweet|savory|non-veg|nut_free|halal,quick_keyword_but_long_total_time
9b5263cc-7a58-4e9c-a3b9-5b001598a473,Dried Cranberry & White Chocolate Chip Biscotti Recipe,indian,medium,80,standard,vegetarian,Dried Cranberry & White Chocolate Chip Biscotti Recipe,indian|main|sweet|savory|non-veg|nut_free|halal,quick_keyword_but_long_total_time
e4b30127-9c03-41d9-8f59-2977bba1cb60,Eggless Ragi & Whole Wheat Crisp Biscuits Recipe,indian,hard,80,standard,non_veg,Eggless Ragi & Whole Wheat Crisp Biscuits Recipe,indian|main|sweet|savory|non-veg|nut_free|halal,quick_keyword_but_long_total_time
2e3e1cc9-a7fe-45db-af7b-4db8a9241b02,Eggless Thandai Cookie Recipe,indian,hard,80,standard,non_veg,Eggless Thandai Cookie Recipe,indian|main|spicy|sweet|savory|non-veg|halal,quick_keyword_but_long_total_time
05dd310c-7449-436e-9ae6-4240bf755e6d,Fish Tandoori Recipe,indian,hard,80,standard,non_veg,Fish Tandoori Recipe,indian|main|north_indian|spicy|sour|savory|non-veg|gluten_free|nut_free|halal,quick_keyword_but_long_total_time
9e672100-02e9-4337-97a2-a75e4d3fba44,Matar Paneer Kachori Korma Recipe - Green Peas And Paneer Kachori Curry,indian,hard,80,standard,vegetarian,Matar Paneer Kachori Korma Recipe - Green Peas And Paneer Kachori Curry,indian|curry|north_indian|main|spicy|sweet|sour|savory|vegetarian|halal,quick_keyword_but_long_total_time
52b841ff-c82a-4f58-b37f-4de6a681bda1,Muesli Olive Oil Rusk Recipe,indian,hard,80,standard,vegetarian,Muesli Olive Oil Rusk Recipe,indian|main|sweet|savory|vegetarian|nut_free|halal,quick_keyword_but_long_total_time
2486cb68-94b3-4bdd-bbf3-d5ad179f3f6e,Oatmeal Cherry Cookies Recipe,indian,medium,80,standard,vegetarian,Oatmeal Cherry Cookies Recipe,indian|main|sweet|sour|savory|vegetarian|nut_free|halal,quick_keyword_but_long_total_time
a71240bc-708a-4c7a-ab73-91b9537c3b1f,Odia Style Chuin Aloo Besara Recipe-Potato & Drumsticks Fry In Mustard Paste,indian,medium,80,standard,vegetarian,Odia Chuin Aloo Besara Recipe-Potato & Drumsticks Fry In Mustard Paste,indian|main|spicy|savory|vegan|gluten_free|dairy_free|nut_free|halal,quick_keyword_but_long_total_time
17968963-7ac8-4574-807d-4b1bbfcbdaa0,Oriya Style Parval Sabzi (Recipe In Hindi),indian,hard,80,standard,vegetarian,Oriya Parval Sabzi (Recipe In Hindi),indian|main|spicy|savory|vegetarian|gluten_free|halal,quick_keyword_but_long_total_time
d644dbd0-71bc-412c-bfdd-86dcd068be4e,Paneer Broccoli Soya Ghee Roast Pockets Recipe,indian,hard,80,standard,vegetarian,Paneer Broccoli Soya Ghee Roast Pockets Recipe,indian|main|spicy|sour|savory|vegetarian|nut_free|halal,quick_keyword_but_long_total_time
04d2be1c-202d-4fee-ae6f-254b94aa511a,Puran Poli Recipe | Gujarati & Maharastrian | Sweet Spiced Stuffed Paratha With Jaggery,indian,hard,80,standard,vegetarian,Puran Poli Recipe | Gujarati & Maharastrian | Sweet Spiced Stuffed Paratha With Jaggery,indian|bread|gujarati|main|sweet|savory|vegetarian|nut_free|halal,quick_keyword_but_long_total_time
58892473-2fb2-40af-a3f0-eeb6649fb8ca,Quick & Easy Apple Cake Recipe,indian,medium,80,quick,vegetarian,& Apple Cake Recipe,indian|main|sweet|savory|non-veg|nut_free|halal,quick_keyword_but_long_total_time
d1efa507-aa4e-40e4-b95a-9e9198bf3509,Quinoa Chocolate Carrot Cake Recipe,indian,hard,80,standard,vegetarian,Quinoa Chocolate Carrot Cake Recipe,indian|main|sweet|savory|non-veg|halal,quick_keyword_but_long_total_time
4d2915c8-2778-4938-8cdd-3d3b9ef11a03,Rosemary And Thyme Chicken Recipe,indian,medium,80,standard,non_veg,Rosemary And Thyme Chicken Recipe,indian|main|spicy|sour|savory|non-veg|gluten_free|dairy_free|nut_free|halal,quick_keyword_but_long_total_time
2efc0c2e-2e46-4a9f-85ae-cad3aff81a38,Spicy Aloo Naan Recipe,indian,hard,80,standard,vegetarian,Spicy Aloo Naan Recipe,indian|bread|north_indian|main|spicy|sweet|sour|savory|vegetarian|nut_free|halal,quick_keyword_but_long_total_time
d6989a2b-b8a3-447d-8796-88bd39e9612c,Stuffed Palak Paneer Paratha,indian,medium,80,standard,vegetarian,Stuffed Palak Paneer Paratha,indian|bread|main|spicy|sour|savory|vegetarian|nut_free|halal,quick_keyword_but_long_total_time
723d3b15-5e8d-4c81-9bed-795b280e4a48,Thalassery Chicken Biriyani Recipe,indian,hard,80,standard,non_veg,Thalassery Chicken Biriyani Recipe,indian|main|south_indian|spicy|sour|savory|non-veg|halal,quick_keyword_but_long_total_time
0b85acd4-d9e2-431b-88b6-e55724cc8af3,Baked Cauliflower Samosa Recipe,indian,hard,85,standard,vegetarian,Baked Cauliflower Samosa Recipe,indian|snack|spicy|sweet|savory|vegan|dairy_free|halal,quick_keyword_but_long_total_time
b1aaa459-4b1b-496e-be2f-852ab004a48b,Brownie Butter Cake Recipe,indian,medium,85,standard,vegetarian,Brownie Butter Cake Recipe,indian|main|sweet|savory|non-veg|nut_free|halal,quick_keyword_but_long_total_time
686f5257-2c04-4ba9-b161-4aaf70adaa54,Cheese and Spinach Tart Recipe,indian,medium,85,standard,vegetarian,Cheese and Spinach Tart Recipe,indian|main|spicy|savory|vegetarian|gluten_free|nut_free|halal,quick_keyword_but_long_total_time
747345d2-27a7-4f3f-91fa-d1b4ccfd2bde,Chicken Shawarma Recipe,indian,hard,85,standard,non_veg,Chicken Shawarma Recipe,indian|main|spicy|sweet|sour|savory|non-veg|nut_free|halal,quick_keyword_but_long_total_time
ab67a0d3-46e6-411e-b4bf-0e73b2bbab90,Eggless Spiced Carrot Olive Cake Recipe,indian,hard,85,standard,non_veg,Eggless Spiced Carrot Olive Cake Recipe,indian|main|sweet|sour|savory|non-veg|halal,quick_keyword_but_long_total_time
ace9f417-5349-447d-8fab-8fb2a68b120f,Fulkopir Paturi Recipe,indian,hard,85,standard,vegetarian,Fulkopir Paturi Recipe,indian|main|bengali|spicy|sweet|savory|vegan|gluten_free|dairy_free|nut_free|halal,quick_keyword_but_long_total_time
bf9013e0-a094-49fd-a482-8e989ede7963,Greek Style Vegan Moussaka Recipe,indian,hard,85,standard,vegetarian,Greek Vegan Moussaka Recipe,indian|main|spicy|sweet|sour|savory|non-veg|gluten_free|dairy_free|nut_free|halal,quick_keyword_but_long_total_time
5afe2e69-312c-4da2-81cf-2cf77005bf85,Healthy Fulkopir Paturi Recipe (Bengali Style Cauliflower Dumplings),indian,hard,85,standard,vegetarian,Healthy Fulkopir Paturi Recipe (Bengali Cauliflower Dumplings),indian|main|bengali|spicy|sweet|savory|vegan|gluten_free|dairy_free|nut_free|halal,quick_keyword_but_long_total_time
0348f11f-804f-4af6-810d-7547836e537b,Maharashtrian Style Semolina and Yogurt Cake Recipe,indian,medium,85,standard,vegetarian,Maharashtrian Semolina and Yogurt Cake Recipe,indian|main|sweet|sour|savory|vegetarian|halal,quick_keyword_but_long_total_time
d6f81574-5935-4a22-84b6-f79677c143f0,Mexican Inspired Vegetarian Oven Roasted Stuffed Pepper Recipe,indian,hard,85,standard,vegetarian,Mexican Inspired Vegetarian Oven Roasted Stuffed Pepper Recipe,indian|main|spicy|savory|vegetarian|gluten_free|nut_free|halal,quick_keyword_but_long_total_time
35ae098d-8cd6-4861-afc4-402628c2a8a9,Moroccan Harira Recipe (Thick Soup With Chickpeas & Masoor Dal),indian,hard,85,standard,vegetarian,Moroccan Harira Recipe (Thick Soup With Chickpeas & Masoor Dal),indian|main|spicy|sour|savory|vegetarian|gluten_free|nut_free|halal,quick_keyword_but_long_total_time
7d52bbeb-0b3b-4b48-a0d1-1d0710774fef,Mushrooms And Zucchini Puffs Recipe,indian,hard,85,standard,vegetarian,Mushrooms And Zucchini Puffs Recipe,indian|main|sour|savory|non-veg|nut_free|halal,quick_keyword_but_long_total_time
f0b14d1e-aaef-4a93-b6b6-cd02bb9ee0cf,Shehenshahi Parsi Keema Pulao Recipe,indian,hard,85,standard,vegetarian,Shehenshahi Parsi Keema Pulao Recipe,indian|rice|main|spicy|sour|savory|non-veg|halal,quick_keyword_but_long_total_time
b4fd2d43-84f8-4c63-8325-26d1e1f2b81e,Sweet Pongal With Thai Jasmine Rice And Palm Sugar Recipe,indian,medium,85,standard,vegetarian,Sweet Pongal With Thai Jasmine Rice And Palm Sugar Recipe,indian|rice|south_indian|main|sweet|savory|vegetarian|gluten_free|halal,quick_keyword_but_long_total_time
dc9ca365-53af-4b65-b58a-0e98e60b9af7,Turkish Pide Recipe - Crusty Bread with Sesame Seeds,indian,medium,85,standard,vegetarian,Turkish Pide Recipe - Crusty Bread with Sesame Seeds,indian|main|sweet|savory|vegan|dairy_free|nut_free|halal,quick_keyword_but_long_total_time
cd4bd203-df78-425a-9a7a-bccae77289dd,Eggless Date & Walnut Oatmeal Cake Recipe,indian,medium,89,standard,non_veg,Eggless Date & Walnut Oatmeal Cake Recipe,indian|main|sweet|savory|non-veg|dairy_free|halal,quick_keyword_but_long_total_time
21dac8ad-f656-4704-aad4-90db0651996b,Almond Butter & Fig Muesli Bar Recipe,indian,medium,90,standard,vegetarian,Almond Butter & Fig Muesli Bar Recipe,indian|main|savory|vegetarian|gluten_free|halal,quick_keyword_but_long_total_time
39af60be-9141-4be7-bc90-728b4552e88c,Angoori Rasmalai Recipe,indian,hard,90,standard,vegetarian,Angoori Rasmalai Recipe,indian|main|bengali|sweet|sour|savory|vegetarian|gluten_free|halal,quick_keyword_but_long_total_time
4c968b75-1f57-4fe8-9847-66c23ecd2f2c,Baked Fish In Coconut Milk Recipe,indian,hard,90,standard,non_veg,Baked Fish In Coconut Milk Recipe,indian|main|south_indian|spicy|sour|savory|non-veg|gluten_free|nut_free|halal,quick_keyword_but_long_total_time
6f1c15b2-a70b-4269-ae74-ebae9a626902,Basbousa Recipe With Egg,indian,hard,90,standard,non_veg,Basbousa Recipe With Egg,indian|main|sweet|sour|savory|non-veg|nut_free|halal,quick_keyword_but_long_total_time
261b274a-e442-4d9d-b3db-c4c526e51ed0,Bengaluru Style Brinjal Gravy Recipe - For Biryani,indian,hard,90,standard,vegetarian,Bengaluru Brinjal Gravy Recipe - For Biryani,indian|rice|south_indian|main|spicy|sweet|sour|savory|non-veg|gluten_free|dairy_free|nut_free|halal,quick_keyword_but_long_total_time
ff869556-bd85-4685-a835-23fe803d0e84,Carrot Chutney Recipe,indian,medium,90,standard,vegetarian,Carrot Chutney Recipe,indian|side|spicy|sweet|savory|vegan|gluten_free|dairy_free|nut_free|halal,quick_keyword_but_long_total_time
1475bc2a-10c8-43aa-bc68-6a115e323ec1,Chicken & Bell Pepper Skewers Recipe,indian,hard,90,standard,non_veg,Chicken & Bell Pepper Skewers Recipe,indian|main|spicy|savory|non-veg|gluten_free|dairy_free|nut_free|halal,quick_keyword_but_long_total_time
da6bb58f-397e-4100-aceb-b0b5b5011a9c,Chicken Barbecue Pizza Recipe,indian,hard,90,standard,non_veg,Chicken Barbecue Pizza Recipe,indian|main|spicy|sweet|savory|non-veg|dairy_free|nut_free|halal,quick_keyword_but_long_total_time
f8f7f3f0-f0c8-4742-ac1b-76f96598314e,Chicken Teriyaki Rice Bowl Recipe,indian,hard,90,standard,non_veg,Chicken Teriyaki Rice Bowl Recipe,indian|rice|main|spicy|savory|non-veg|dairy_free|nut_free|halal,quick_keyword_but_long_total_time
41a833c1-11ce-40ea-9758-3304e8433cfe,Coffee Chocolate Truffles Recipe,indian,hard,90,standard,vegetarian,Coffee Chocolate Truffles Recipe,indian|main|savory|vegetarian|gluten_free|nut_free|halal,quick_keyword_but_long_total_time
22b58e67-c607-48de-9b30-78a31dbd32d4,Creamy Phirni Recipe - North Indian Rice Pudding,indian,medium,90,standard,vegetarian,Creamy Phirni Recipe - North Indian Rice Pudding,indian|rice|north_indian|main|sweet|savory|vegetarian|gluten_free|halal,quick_keyword_but_long_total_time
095dc5ed-b072-4511-a991-df0096c35318,Eggless Traditional Christmas Cake Recipe - Vegan Options,indian,hard,90,traditional,non_veg,Eggless Christmas Cake Recipe - Vegan Options,indian|main|sweet|savory|non-veg|halal,quick_keyword_but_long_total_time
7df3648f-ab70-4e62-9f79-b6a802f59b46,Gujarati Biraj Recipe - Saffron Flavored Sweet Lentil Rice With Dry Fruits & Coconut,indian,medium,90,standard,vegetarian,Gujarati Biraj Recipe - Saffron Flavored Sweet Lentil Rice With Dry Fruits & Coconut,indian|rice|gujarati|main|sweet|savory|vegetarian|gluten_free|halal,quick_keyword_but_long_total_time
b6f7aa0a-2fd6-49f3-b480-245f868bb1ee,Homemade Butter Naan Recipe - Soft Yogurt Bread,indian,hard,90,standard,vegetarian,Homemade Butter Naan Recipe - Soft Yogurt Bread,indian|bread|north_indian|main|sweet|sour|savory|vegetarian|nut_free|halal,quick_keyword_but_long_total_time
2b37b127-4428-441e-ad80-ffe1e767f018,Hyderabad Soy Biryani Recipe With Vegetables & Palak,indian,hard,90,standard,vegetarian,Hyderabad Soy Biryani Recipe With Vegetables & Palak,indian|rice|main|spicy|savory|vegetarian|halal,quick_keyword_but_long_total_time
b5f035b3-6fac-4112-bb02-691acd2fd407,Indian Festive Sweet Rice And Jamun Bhog Recipe,indian,medium,90,standard,vegetarian,Indian Festive Sweet Rice And Jamun Bhog Recipe,indian|rice|bengali|main|sweet|savory|vegetarian|nut_free|halal,quick_keyword_but_long_total_time
c3d80dbf-ccc3-4989-8e57-aaa43b8b5e3f,Kathal Biryani Recipe- Raw Jackfruit Biryani Topped with Caramelised Onions,indian,hard,90,standard,vegetarian,Kathal Biryani Recipe- Raw Jackfruit Biryani Topped with Caramelised Onions,indian|rice|main|spicy|sour|savory|vegetarian|halal,quick_keyword_but_long_total_time
6e092324-73a9-414e-b4e4-3fe8b74d36ba,Kerala Cherupayar Curry Recipe (Green Moong and Yellow Moong Dal Recipe),indian,medium,90,standard,vegetarian,Kerala Cherupayar Curry Recipe (Green Moong and Yellow Moong Dal Recipe),indian|curry|south_indian|main|spicy|savory|vegan|gluten_free|dairy_free|nut_free|halal,quick_keyword_but_long_total_time
ef9f3dbd-89e6-4fda-a563-a14fdd7f1728,Khatte Chole Recipe - A Delicious North Indian Chana Masala,indian,hard,90,standard,vegetarian,Khatte Chole Recipe - A Delicious North Indian Chana Masala,indian|curry|north_indian|main|spicy|sour|savory|vegetarian|gluten_free|nut_free|halal,quick_keyword_but_long_total_time
53b7b34f-4c96-4152-b953-9bfdec59ad10,Laal Maas Biryani Recipe,indian,hard,90,standard,vegetarian,Laal Maas Biryani Recipe,indian|rice|main|spicy|sour|savory|non-veg|nut_free|halal,quick_keyword_but_long_total_time
edf9a14a-5b8b-4d85-ab73-b24ba41e51ed,Lal Mas Biryani Recipe - Laal Maas Biryani Recipe,indian,hard,90,standard,vegetarian,Lal Mas Biryani Recipe - Laal Maas Biryani Recipe,indian|rice|main|spicy|sour|savory|non-veg|gluten_free|nut_free|halal,quick_keyword_but_long_total_time
922328e0-6279-418e-b45b-e8c3c9581084,Mango & Lemon Bar Recipe,indian,hard,90,standard,vegetarian,Mango & Lemon Bar Recipe,indian|main|sweet|sour|savory|non-veg|nut_free|halal,quick_keyword_but_long_total_time
fb9f9415-2945-454e-9ca0-0a95d6ffbc71,Mango Greek Yogurt Cheesecake with Muesli Crumble Recipe,indian,medium,90,standard,vegetarian,Mango Greek Yogurt Cheesecake with Muesli Crumble Recipe,indian|main|sour|savory|vegetarian|nut_free|halal,quick_keyword_but_long_total_time
4ad33002-dd05-46bc-850f-cdd31fed5318,Mutton Dum Biryani Recipe,indian,hard,90,standard,non_veg,Mutton Dum Biryani Recipe,indian|rice|north_indian|main|spicy|sour|savory|non-veg|nut_free|halal,quick_keyword_but_long_total_time
